TRADEDATE,GAZP,YNDX,UNAC,NMTP,FESH,PIKK,AFLT,DSKY,MVID,MGNT,POLY,ALRS,NLMK,PHOR,MTSS,SBER,IRAO,NVTK,ROSN,FIVE,GMKN,LKOH,PLZL,SNGS,TATN
2020-12-11,201.5,5124.0,0.406,8.095,11.83,582.5,71.76,146.0,716.5,5381.0,1639.7,92.1,204.5,3065.0,318.65,283.73,5.3015,1224.2,447.25,2858.0,24056.0,5380.0,14212.5,35.5,508.8
2020-12-14,199.91,5040.0,0.401,8.1,11.42,578.0,71.08,149.3,709.2,5512.0,1598.6,90.4,211.1,3058.0,318.95,279.95,5.228,1215.0,441.8,2890.0,23944.0,5325.0,14393.5,35.56,514.6
2020-12-15,201.0,5050.0,0.4015,8.07,11.68,585.6,70.24,145.5,707.2,5494.0,1623.6,91.95,211.32,3130.0,320.7,278.7,5.2335,1214.8,451.5,2889.5,23692.0,5297.5,14899.5,35.155,517.0
2020-12-16,206.2,5198.0,0.405,8.17,11.69,587.6,71.46,143.4,713.3,5432.0,1637.7,96.27,214.44,3128.0,321.4,278.35,5.285,1194.0,444.4,2831.5,23378.0,5174.0,14750.0,35.2,511.5
2020-12-17,214.52,5145.4,0.406,8.13,11.65,586.4,71.1,142.02,708.3,5421.0,1705.9,96.49,213.18,3136.0,325.9,278.5,5.263,1198.0,442.65,2766.5,23472.0,5188.0,15286.0,35.06,513.0
2020-12-18,212.69,5082.0,0.4045,8.105,11.58,580.6,71.4,136.98,700.7,5449.0,1679.6,94.58,213.34,3180.0,328.05,270.16,5.23,1236.8,440.65,2740.0,23438.0,5140.0,15320.0,35.09,506.4
2020-12-21,203.46,5004.4,0.4005,8.01,11.15,578.7,68.76,136.0,703.7,5362.0,1691.1,94.85,210.4,3186.0,325.3,261.79,5.16,1207.8,423.95,2688.0,23400.0,5095.5,15650.0,34.46,499.8
2020-12-22,208.4,5084.0,0.4015,8.105,11.66,582.1,68.74,138.78,705.0,5346.0,1685.9,96.14,217.2,3251.0,326.85,262.04,5.18,1219.4,430.7,2720.5,23760.0,5073.0,15102.0,34.84,500.5
2020-12-23,207.63,5113.0,0.4,8.105,11.87,582.2,69.42,143.5,710.0,5356.0,1699.6,97.23,218.22,3269.0,326.75,270.1,5.277,1218.6,430.15,2695.5,23386.0,5107.0,15191.5,34.97,505.6
2020-12-24,206.24,5029.0,0.402,8.03,11.79,579.6,68.98,144.58,722.8,5424.5,1696.3,97.71,219.8,3132.0,326.45,269.32,5.261,1205.0,436.35,2691.0,23220.0,5105.5,15195.0,34.955,505.0
2020-12-25,205.03,5039.8,0.4015,8.03,11.74,586.1,69.14,140.48,715.3,5474.5,1693.0,97.11,224.36,3111.0,327.9,270.64,5.3,1225.0,436.25,2731.5,23340.0,5106.0,15183.0,35.06,505.5
2020-12-28,206.11,5026.4,0.3985,8.03,11.58,592.8,69.62,139.68,710.0,5599.0,1689.8,97.65,220.4,3097.0,327.65,274.7,5.319,1236.8,435.65,2742.5,23620.0,5101.5,15175.0,35.26,505.9
2020-12-29,208.75,5020.4,0.399,8.055,11.43,593.6,70.62,136.46,709.2,5643.0,1734.2,97.67,209.8,3150.0,330.25,272.0,5.3405,1236.0,434.6,2745.0,23528.0,5143.0,15229.0,35.69,509.4
2020-12-30,212.98,5167.0,0.3985,8.1,11.55,595.9,71.44,136.2,712.0,5685.5,1735.1,99.0,208.84,3136.0,331.2,271.65,5.3,1261.4,435.1,2749.0,23682.0,5169.5,15245.0,35.985,513.7
2021-01-04,212.71,5185.2,0.403,8.12,11.79,597.9,72.06,137.12,725.3,5744.0,1831.2,98.73,214.2,3187.0,334.9,272.0,5.3485,1250.4,436.0,2752.5,24314.0,5212.5,15948.0,36.11,515.8
2021-01-05,215.32,5340.4,0.4065,8.14,11.69,598.8,72.74,136.96,720.2,5762.5,1853.5,99.58,216.86,3360.0,337.8,275.2,5.4745,1287.4,449.35,2863.0,24676.0,5358.5,15987.5,36.75,524.2
2021-01-06,214.38,5188.8,0.4065,8.135,11.64,596.6,72.96,135.54,715.7,5534.0,1841.9,100.94,215.86,3311.0,334.05,272.93,5.401,1301.2,453.7,2816.0,25024.0,5376.5,15792.5,36.745,522.0
2021-01-08,225.49,5254.2,0.405,8.17,11.55,596.0,73.58,134.1,721.0,5478.0,1783.0,104.17,225.36,3374.0,339.4,283.64,5.4305,1379.2,478.2,2830.0,26544.0,5556.5,15396.0,37.705,545.4
2021-01-11,227.6,5214.2,0.4035,8.265,11.65,595.2,74.08,133.6,715.0,5484.5,1761.0,105.85,219.36,3401.0,337.55,289.49,5.4735,1405.4,473.25,2815.5,26290.0,5599.0,15489.0,37.605,539.8
2021-01-12,228.69,5121.8,0.4095,8.455,11.9,594.2,74.18,132.18,717.5,5450.5,1732.5,107.46,218.38,3345.0,334.2,289.99,5.495,1401.0,474.4,2774.5,25934.0,5721.0,15419.5,37.635,546.2
2021-01-13,226.8,5079.8,0.446,8.34,11.86,589.3,73.5,131.14,710.1,5410.0,1734.3,106.13,214.68,3385.0,331.9,283.78,5.417,1425.6,485.95,2772.5,25976.0,5755.0,15426.0,37.285,546.2
2021-01-14,228.86,5077.4,0.44,8.505,11.84,591.2,73.16,131.44,715.7,5375.5,1707.7,105.42,222.82,3358.0,337.35,284.79,5.44,1438.0,505.0,2765.5,26432.0,5937.0,15080.0,37.52,551.6
2021-01-15,226.5,4998.0,0.4455,8.435,11.73,597.9,72.3,130.72,740.3,5210.0,1666.1,104.11,219.52,3375.0,332.85,276.9,5.4025,1375.8,512.2,2708.0,25796.0,5888.5,14840.0,36.495,535.2
2021-01-18,226.88,5043.6,0.4425,8.39,11.69,611.2,72.78,132.92,719.0,5219.0,1689.3,103.06,219.06,3476.0,333.0,279.79,5.407,1390.4,516.5,2725.5,25874.0,5873.0,14840.5,36.205,532.9
2021-01-19,223.15,5008.8,0.443,8.375,11.63,641.4,73.72,134.02,735.0,5183.5,1659.6,103.59,219.2,3424.0,331.1,278.19,5.3905,1377.2,510.7,2774.5,25826.0,5892.0,14690.5,36.045,530.5
2021-01-20,224.3,5170.0,0.438,8.375,11.6,643.3,73.72,137.98,726.0,5161.5,1708.2,105.77,223.88,3402.0,332.2,279.8,5.3985,1388.6,510.65,2785.0,26550.0,5864.0,15055.0,35.925,529.5
2021-01-21,217.28,5069.0,0.431,8.35,11.51,645.7,72.5,140.5,715.2,5060.0,1700.1,105.99,222.9,3453.0,329.3,274.4,5.3275,1352.0,498.0,2805.0,26538.0,5771.0,15059.5,34.885,516.8
2021-01-22,215.49,5015.8,0.422,8.35,11.49,654.0,71.84,141.54,719.1,4991.0,1720.0,103.43,220.62,3480.0,329.9,268.25,5.341,1359.2,494.25,2800.0,26172.0,5740.5,14835.0,35.02,507.0
2021-01-25,218.68,4901.8,0.428,8.405,11.45,680.3,71.14,141.86,728.8,5168.5,1742.4,101.1,220.32,3641.0,333.8,265.3,5.4865,1373.0,495.6,2818.0,25982.0,5722.0,15048.0,35.055,509.7
2021-01-26,218.8,4898.2,0.429,8.37,11.42,695.5,70.76,142.78,727.1,5175.0,1708.4,104.11,219.18,3697.0,336.3,269.34,5.54,1373.8,493.95,2782.0,25768.0,5595.5,15119.0,34.925,506.2
2021-01-27,217.4,4828.4,0.4225,8.24,11.37,685.3,69.88,139.88,735.5,5087.5,1658.7,100.52,217.78,3623.0,334.5,265.5,5.445,1340.8,481.25,2770.0,24996.0,5499.5,14860.0,34.27,502.0
2021-01-28,217.7,4876.2,0.414,8.255,11.17,677.0,71.0,140.92,729.9,5060.0,1665.9,101.2,215.06,3682.0,333.6,265.96,5.42,1325.0,483.4,2767.5,25230.0,5575.0,14669.5,34.27,500.0
2021-01-29,212.83,4760.6,0.4165,8.28,10.89,706.9,69.88,141.24,715.5,4924.0,1640.1,99.22,210.42,3644.0,328.85,258.11,5.252,1266.8,473.0,2690.5,24364.0,5377.0,14305.5,33.47,489.3
2021-02-01,214.66,4847.4,0.4375,8.245,10.7,698.7,70.34,140.0,727.0,4948.5,1746.5,100.61,211.7,3641.0,330.75,263.8,5.324,1302.8,478.35,2687.0,24866.0,5406.0,14793.0,33.99,494.2
2021-02-02,214.42,4997.0,0.455,8.29,10.73,733.0,70.14,140.56,737.3,5014.5,1712.0,102.15,212.4,3629.0,331.95,263.15,5.311,1336.0,482.0,2695.5,24770.0,5516.0,14893.0,34.115,499.2
2021-02-03,218.1,4917.2,0.4655,8.27,10.66,736.7,70.68,140.4,734.6,5048.5,1707.0,103.66,213.4,3662.0,335.05,263.53,5.2995,1336.8,489.95,2710.0,25312.0,5555.0,14599.5,34.18,505.5
2021-02-04,219.79,5016.6,0.467,8.295,10.69,747.0,70.56,140.82,729.9,5062.5,1670.8,102.61,212.52,3699.0,333.55,270.11,5.307,1339.4,489.2,2662.0,25766.0,5699.5,14454.0,33.905,506.7
2021-02-05,222.01,4973.6,0.47,8.26,11.05,759.8,70.82,140.78,732.6,4996.0,1675.0,102.32,211.16,3700.0,336.0,271.7,5.314,1378.2,493.95,2649.5,25478.0,5715.0,14600.0,33.87,513.0
2021-02-08,228.0,5060.4,0.4725,8.24,11.14,780.1,71.08,141.88,803.0,5107.5,1681.0,102.95,213.06,3667.0,333.75,275.2,5.3615,1399.8,501.75,2644.0,25804.0,5758.0,14550.5,34.5,528.2
2021-02-09,227.73,5147.2,0.4715,8.26,11.39,767.0,70.34,142.66,794.2,5273.0,1669.7,104.19,207.7,3652.0,333.3,268.98,5.3895,1378.0,494.8,2627.0,25458.0,5695.0,14530.5,34.115,526.6
2021-02-10,223.24,5306.0,0.47,8.155,11.14,748.0,69.18,145.26,827.1,5197.0,1654.2,104.18,207.24,3621.0,330.4,265.9,5.338,1347.0,491.45,2615.0,25342.0,5594.5,14404.5,33.795,523.3
2021-02-11,221.35,5361.6,0.4585,8.12,11.0,735.0,68.86,142.92,803.1,5117.5,1632.9,104.45,206.5,3669.0,328.45,264.7,5.3,1327.4,496.8,2604.5,25432.0,5641.5,14394.0,33.675,517.0
2021-02-12,226.71,5448.0,0.4485,8.16,11.09,755.9,69.28,143.94,780.7,5169.0,1647.3,104.95,208.2,3698.0,327.1,266.0,5.285,1370.0,509.35,2602.0,25390.0,5756.0,14390.0,33.72,529.2
